GT Program,Benchmark Info,Semantics,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,Input Space Size,Question Space Size,Avg. Answer Space Size per Question,Avg. Prediction Set Size,# Rounds,Time Per Round
"Map(Smile, IsObject(Bicycle), GetBelow)",cars,CCE,SmartLabel,True,1.5853958749794401,138.93217645899858,635,8,116,573,15.217532467532468,1.1502403846153846,44,"[8.144714791997103, 4.481209834018955, 3.572654584015254, 3.560531416005688, 3.7241295000130776, 3.8702376250003, 3.900148916989565, 3.741422125021927, 6.031756417010911, 6.310495250014355, 5.837761834001867, 5.432192166976165, 5.756578417000128, 6.0345435829949565, 6.227748792007333, 6.2252983750076964, 3.0765255830192473, 2.8872046250035055, 2.287157582992222, 2.336450499977218, 2.4455132499861065, 2.66988545897766, 2.8072314169839956, 2.7699992089765146, 2.3254139159980696, 2.4407186250027735, 1.8440022910072003, 1.3696208749897778, 2.7890741669980343, 3.1209355830214918, 3.4072801249858458, 3.1756511249986943, 3.2669928750256076, 3.2052106249902863, 3.2768361250055023, 3.2352945420134347, 0.6224627080082428, 0.4448567079962231, 0.09310837500379421, 0.057867416995577514, 0.04211499998928048, 0.032324375002644956, 0.02596708299824968, 0.023926707974169403]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,CCE,SmartLabel,True,1.141287917009322,13.013677999988431,282,1,116,613,15.217532467532468,1.1502403846153846,3,"[6.447218207991682, 6.239325292001013, 0.2748240410001017]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,CCE,SmartLabel,True,1.4666962079936638,13.626883290999103,494,1,116,614,15.217532467532468,1.1502403846153846,2,"[7.10328658297658, 6.4732202909945045]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Car), IsObject(Face), GetContains))]",cars,CCE,SmartLabel,True,1.922034082992468,7.060700624977471,506,1,116,614,15.217532467532468,1.1502403846153846,2,"[6.836294667009497, 0.13888854201650247]"
"Union[IsObject(Bicycle), IsObject(Car)]",cars,CCE,SmartLabel,True,1.0789867920102552,0.03228304200456478,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Hat), IsObject(Face), GetBelow)",cars,CCE,SmartLabel,True,1.8945812080055475,73.10676391702145,58,45,116,608,15.217532467532468,1.1502403846153846,8,"[4.3528310419933405, 4.752897792001022, 4.2969998749904335, 3.7212754579959437, 23.278914875001647, 12.43370608301484, 10.737190624990035, 8.008993875002488]"
"Map(IsObject(Car), IsObject(Bicycle), GetAround)",cars,CCE-NoAbs,SmartLabel,True,122.49221137500717,0.08899512499920093,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Guitar), IsObject(Microphone), GetAround)",festival,CCE-NoAbs,SmartLabel,True,1.9223039170028642,34.393632791994605,207,1,338,1519,13.528524590163935,1.1565137130801688,6,"[9.9742016250093, 10.385852249979507, 4.769046917004744, 3.883962749998318, 2.798637250001775, 2.4573609170038253]"
"Union[IsObject(Face), IsObject(Person)]",festival,CCE-NoAbs,SmartLabel,True,14.612371791008627,435.7800192919967,4541,31,338,1511,13.528524590163935,1.1565137130801688,14,"[57.79991999999038, 11.778303416998824, 12.563995375006925, 9.884659666015068, 10.547834041994065, 6.434433457994601, 9.485367082990706, 23.649410875019385, 24.551339415978873, 47.25587091699708, 49.59749954199651, 49.748511750018224, 56.074507624987746, 58.03338233300019]"
"Map(IsObject(Suit), IsObject(Bride), GetLeft)",wedding,CCE-NoAbs,SmartLabel,True,6.291126708005322,8.960551375028444,209,1,336,1350,9.659511472982976,1.1332020997375327,1,[8.88663862500107]
"Map(Map(IsObject(Bride), IsObject(Face), GetAbove), IsObject(Suit), GetNotAround)",wedding,CCE-NoAbs,SmartLabel,True,118.07500362498104,7.461619957990479,72,1,336,1350,9.659511472982976,1.1332020997375327,1,[7.357551291992422]
"Map(IsObject(Face), IsObject(Glasses), GetContains)",wedding,CCE-NoAbs,SmartLabel,True,14.343784458003938,8.525516666995827,97,5,336,1350,9.659511472982976,1.1332020997375327,1,[7.539664000010816]
"Intersection[IsObject(Person), Complement(Map(IsObject(Glasses), IsObject(Person), GetIsContained))]",wedding,CCE-NoAbs,SmartLabel,True,36.2202230830153,26.930458042013925,470,1,336,1348,9.659511472982976,1.1332020997375327,3,"[15.27219524999964, 11.168386583012762, 0.3665438749885652]"
"Map(MouthOpen, MouthOpen, GetRight)",wedding,CCE-NoAbs,SmartLabel,True,6.424350584013155,181.931066249992,57,11,336,1328,9.659511472982976,1.1332020997375327,24,"[7.878544167004293, 4.157826125010615, 3.31865291701979, 3.2085289579990786, 3.433189457980916, 4.684801458002767, 4.274442333000479, 3.9094865419901907, 3.753608458006056, 4.08709162499872, 3.9519724159908947, 3.6972849589947145, 3.805709875014145, 9.426484499999788, 11.783100000000559, 11.813917916995706, 13.12083708299906, 9.403744292008923, 15.974408499983838, 15.785792792012217, 15.806769041984808, 6.172416916000657, 15.08480745900306, 1.8886340000026394]"
"Intersection[Smile, Map(Intersection[MouthOpen, Smile], MouthOpen, GetRight)]",wedding,CCE-NoAbs,SmartLabel,True,72.4788102080056,24.131918125000084,169,1,336,1347,9.659511472982976,1.1332020997375327,4,"[8.55592837498989, 9.895270541979698, 4.943047584005399, 0.43329958300455473]"
"Map(IsObject(Tie), IsObject(Face), GetAbove)",wedding,CCE-NoAbs,SmartLabel,True,0.8771961249876767,7.535990082978969,39,1,336,1348,9.659511472982976,1.1332020997375327,3,"[6.874034540989669, 0.3676265839894768, 0.23974462499609217]"
"Union[IsObject(Suit), IsObject(Tie), IsObject(Wedding Gown)]",wedding,CCE-NoAbs,SmartLabel,True,11.945435625006212,3.871016250021057,29,1,336,1351,9.659511472982976,1.1332020997375327,1,[3.8073019580042455]
"Map(IsObject(Bride), Smile, GetAbove)",wedding,CCE-NoAbs,SmartLabel,True,12.562493208009982,21.436248209007317,338,1,336,1347,9.659511472982976,1.1332020997375327,4,"[10.511321540980134, 9.454933833010728, 0.9633350420044735, 0.4288925420260057]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,CCE-NoAbs,SmartLabel,True,2.2801500000059605,7.422698499984108,26,1,338,1521,13.528524590163935,1.1565137130801688,4,"[5.008953167009167, 0.9286475419939961, 0.7192960000247695, 0.6965532499889378]"
"Map(IsObject(Microphone), IsObject(Face), GetAbove)",festival,CCE-NoAbs,SmartLabel,True,1.3355285829748027,35.86363091599196,2202,4,338,1521,13.528524590163935,1.1565137130801688,4,"[9.272228000016185, 23.56007504198351, 0.6362227919744328, 2.1674932920141146]"
"Map(IsObject(Guitar), Map(IsObject(Microphone), IsObject(Face), GetAbove), GetAbove)",festival,CCE-NoAbs,SmartLabel,True,7.014268667000579,21.524474417004967,76,1,338,1520,13.528524590163935,1.1565137130801688,5,"[17.254699624987552, 1.9388825830246788, 1.1406047920172568, 0.6742289160029031, 0.3885094159923028]"
"Map(IsObject(Microphone), Smile, GetAround)",festival,CCE-NoAbs,SmartLabel,True,20.48254754100344,44.17386429200997,5117,1,338,1520,13.528524590163935,1.1565137130801688,5,"[20.584601042006398, 9.21524637498078, 4.582442250015447, 4.989710499998182, 4.678387166990433]"
"Union[IsObject(Speaker), IsObject(Microphone), IsObject(Guitar)]",festival,CCE-NoAbs,SmartLabel,True,13.252513207989978,18.095501458010403,189,1,338,1521,13.528524590163935,1.1565137130801688,4,"[8.518810957990354, 7.889251082990086, 1.2933670839993283, 0.3072567920025904]"
"Map(IsObject(Person), IsObject(Bicycle), GetBelow)",cars,CCE-NoAbs,SmartLabel,True,130.58275149998371,104.13260458302102,200,19,116,607,15.217532467532468,1.1502403846153846,10,"[7.420446667005308, 8.303111167013412, 4.1007531250070315, 8.190822082979139, 8.844670207996387, 14.040918207989307, 14.20386999999755, 14.072957333002705, 14.117209415999241, 9.578725625004154]"
"Map(IsObject(Bicycle), IsObject(Car), GetNotAround)",cars,CCE-NoAbs,SmartLabel,True,2.851105333014857,28.534205834002933,191,1,116,611,15.217532467532468,1.1502403846153846,5,"[5.8090859160001855, 5.1131295829836745, 5.491822999989381, 6.902154999988852, 5.18120012502186]"
"Map(Smile, IsObject(Bicycle), GetBelow)",cars,CCE-NoAbs,SmartLabel,True,32.36167241699877,140.00220366599387,635,8,116,573,15.217532467532468,1.1502403846153846,44,"[9.943069667002419, 5.112863875023322, 3.463879791990621, 3.546049041004153, 3.746528208022937, 3.92035262499121, 3.8763585000124294, 3.650430250010686, 6.108387415995821, 6.3450161250075325, 5.808570541994413, 5.274375000008149, 5.602143500000238, 5.925458792014979, 6.108716707996791, 6.098199375002878, 3.0328132080030628, 2.8025204579753336, 2.2441665410005953, 2.271986375009874, 2.394413916976191, 2.764054916013265, 2.823688958014827, 2.779713833995629, 2.3517699999792967, 2.417877458006842, 1.8296132080140524, 1.296760750003159, 2.7484401669935323, 3.126141374988947, 3.3543326249928214, 3.0672530840092804, 3.230801999976393, 3.182071499992162, 3.2717412500060163, 3.2997024589858484, 0.5985107499873266, 0.42503574999864213, 0.07332545798271894, 0.03787641599774361, 0.021588792005786672, 0.013039750017924234, 0.006555375002790242, 0.004807624995009974]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,CCE-NoAbs,SmartLabel,True,5.6329144579940476,15.153435749991331,282,1,116,613,15.217532467532468,1.1502403846153846,3,"[8.070673249982065, 6.752126750012394, 0.2773549580015242]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,CCE-NoAbs,SmartLabel,True,13.592364374984754,14.218995832983637,494,1,116,614,15.217532467532468,1.1502403846153846,2,"[6.9726360000204295, 7.200332124979468]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Car), IsObject(Face), GetContains))]",cars,CCE-NoAbs,SmartLabel,True,126.64529541702359,8.333412749983836,506,1,116,614,15.217532467532468,1.1502403846153846,2,"[8.09895562499878, 0.14231304099666886]"
"Union[IsObject(Bicycle), IsObject(Car)]",cars,CCE-NoAbs,SmartLabel,True,111.65763320800033,0.08509491599397734,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Hat), IsObject(Face), GetBelow)",cars,CCE-NoAbs,SmartLabel,True,6.027047416981077,73.3394154580019,58,45,116,608,15.217532467532468,1.1502403846153846,8,"[4.416453833022388, 4.743902957998216, 4.353147707995959, 3.7318755830056034, 23.196429250005167, 12.481193708983483, 10.750413208006648, 8.057464666984743]"
"Map(IsObject(Car), IsObject(Bicycle), GetAround)",cars,CCE,SmartLabelNoUB,True,1.2124509589921217,0.034902999992482364,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Guitar), IsObject(Microphone), GetAround)",festival,CCE,SmartLabelNoUB,True,1.1270141249988228,461.66990700000315,207,1,338,1519,13.528524590163935,1.1565137130801688,6,"[134.6738195840153, 135.19448966599884, 72.15523745797691, 50.41928504200769, 36.430234875006136, 32.69127229202422]"
"Union[IsObject(Face), IsObject(Person)]",festival,CCE,SmartLabelNoUB,TIMEOUT,4.847521500021685,600.0062465420051,4541,7,338,1521,13.528524590163935,1.1565137130801688,4,"[157.90594233301817, 132.25436425002408, 141.0644297079998, 131.9088788330264]"
"Map(IsObject(Suit), IsObject(Bride), GetLeft)",wedding,CCE,SmartLabelNoUB,True,1.511504291993333,88.74769925000146,209,1,336,1350,9.659511472982976,1.1332020997375327,1,[88.68629583300208]
"Map(Map(IsObject(Bride), IsObject(Face), GetAbove), IsObject(Suit), GetNotAround)",wedding,CCE,SmartLabelNoUB,True,4.301521916990168,95.87163387500914,72,1,336,1350,9.659511472982976,1.1332020997375327,1,[95.75851899999543]
"Map(IsObject(Face), IsObject(Glasses), GetContains)",wedding,CCE,SmartLabelNoUB,True,1.536624208005378,83.81954441699781,97,5,336,1350,9.659511472982976,1.1332020997375327,1,[82.83028762499453]
"Intersection[IsObject(Person), Complement(Map(IsObject(Glasses), IsObject(Person), GetIsContained))]",wedding,CCE,SmartLabelNoUB,True,6.474514958012151,162.66771195898764,470,1,336,1348,9.659511472982976,1.1332020997375327,3,"[85.99476258299546, 74.45930683298502, 2.108530666999286]"
"Map(MouthOpen, MouthOpen, GetRight)",wedding,CCE,SmartLabelNoUB,TIMEOUT,2.381960833998164,600.0102671670029,57,7,336,1332,9.659511472982976,1.1332020997375327,20,"[98.574729459011, 50.953591166995466, 40.978098291991046, 36.883385124994675, 31.283638791006524, 29.383309833006933, 28.937093749991618, 27.90545254200697, 27.769743334007217, 25.477685833000578, 25.428360666992376, 23.75160979098291, 23.697908874979476, 21.481545791990357, 21.164907166006742, 21.31011112499982, 19.738836458011065, 15.379443165991688, 14.755595124996034, 14.568036792014027]"
"Intersection[Smile, Map(Intersection[MouthOpen, Smile], MouthOpen, GetRight)]",wedding,CCE,SmartLabelNoUB,True,5.174355791998096,263.07628224999644,169,1,336,1347,9.659511472982976,1.1332020997375327,4,"[98.87680245799129, 97.68360283397487, 62.02128404099494, 4.247015458007809]"
"Map(IsObject(Tie), IsObject(Face), GetAbove)",wedding,CCE,SmartLabelNoUB,True,1.3696100829984061,68.9967184579873,39,1,336,1348,9.659511472982976,1.1332020997375327,3,"[64.31478979199892, 2.9635391250194516, 1.6725830000068527]"
"Union[IsObject(Suit), IsObject(Tie), IsObject(Wedding Gown)]",wedding,CCE,SmartLabelNoUB,True,1.6436562500020955,39.95451912502176,29,1,336,1351,9.659511472982976,1.1332020997375327,1,[39.884612041001674]
"Map(IsObject(Bride), Smile, GetAbove)",wedding,CCE,SmartLabelNoUB,True,1.9457293750019744,218.22369916600292,338,1,336,1347,9.659511472982976,1.1332020997375327,4,"[100.0227785409952, 103.10787099998561, 11.02087187502184, 3.9955532500171103]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,CCE,SmartLabelNoUB,True,1.4698493750183843,102.05468595799175,26,1,338,1521,13.528524590163935,1.1565137130801688,4,"[79.25961883299169, 12.66415629198309, 4.769704957987415, 5.267390500026522]"
"Map(IsObject(Microphone), IsObject(Face), GetAbove)",festival,CCE,SmartLabelNoUB,True,1.4246726249984931,310.55887750000693,2202,4,338,1521,13.528524590163935,1.1565137130801688,4,"[149.04929399999673, 151.2806030830252, 7.323987915995531, 2.670272459014086]"
"Map(IsObject(Guitar), Map(IsObject(Microphone), IsObject(Face), GetAbove), GetAbove)",festival,CCE,SmartLabelNoUB,True,1.6392130829917733,221.30106245799107,76,1,338,1520,13.528524590163935,1.1565137130801688,5,"[165.36358241699054, 27.79007708298741, 15.301444708020426, 8.709990750008728, 4.032522124995012]"
"Map(IsObject(Microphone), Smile, GetAround)",festival,CCE,SmartLabelNoUB,True,3.1636730000027455,473.0567574170127,5117,1,338,1520,13.528524590163935,1.1565137130801688,5,"[157.97920250002062, 128.55978629199672, 67.75442341598682, 61.836620542017044, 56.78796829099883]"
"Union[IsObject(Speaker), IsObject(Microphone), IsObject(Guitar)]",festival,CCE,SmartLabelNoUB,True,2.1916962090181187,261.01946366601624,189,1,338,1521,13.528524590163935,1.1565137130801688,4,"[126.23048062500311, 115.36589191600797, 17.26104883401422, 2.0738663749943953]"
"Map(IsObject(Person), IsObject(Bicycle), GetBelow)",cars,CCE,SmartLabelNoUB,True,1.661026416986715,433.2843635000172,200,19,116,607,15.217532467532468,1.1502403846153846,10,"[85.08160829200642, 66.32330291601829, 46.28912999999011, 39.95480720800697, 38.02950450000935, 37.6496176670189, 35.76168525000685, 35.85896524999407, 34.95495775001473, 12.126042832998792]"
"Map(IsObject(Bicycle), IsObject(Car), GetNotAround)",cars,CCE,SmartLabelNoUB,True,1.0463552080036607,411.4463134999969,191,1,116,611,15.217532467532468,1.1502403846153846,5,"[75.51043387499521, 83.24163279199274, 83.97059325000737, 84.85778858300182, 83.8175196670054]"
"Map(Smile, IsObject(Bicycle), GetBelow)",cars,CCE,SmartLabelNoUB,TIMEOUT,1.6136693749867845,600.006556917011,635,7,116,606,15.217532467532468,1.1502403846153846,11,"[66.62851395798498, 54.24254395801108, 48.720319332991494, 50.76778424999793, 48.51360754200141, 48.49637583299773, 48.40254733298207, 48.2374654590094, 48.37600258301245, 47.537531208014116, 48.42351837499882]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,CCE,SmartLabelNoUB,True,1.1424499999848194,138.7867731669976,282,1,116,613,15.217532467532468,1.1502403846153846,3,"[73.86962049998692, 62.22492120799143, 2.638091999979224]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,CCE,SmartLabelNoUB,True,1.4652404579974245,189.89882166701136,494,1,116,614,15.217532467532468,1.1502403846153846,2,"[95.477350458008, 94.36739716600277]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Car), IsObject(Face), GetContains))]",cars,CCE,SmartLabelNoUB,True,1.9511273329844698,93.69924529199488,506,1,116,614,15.217532467532468,1.1502403846153846,2,"[92.46833933400922, 1.1466270410164725]"
"Union[IsObject(Bicycle), IsObject(Car)]",cars,CCE,SmartLabelNoUB,True,1.091285250004148,0.031778750009834766,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Hat), IsObject(Face), GetBelow)",cars,CCE,SmartLabelNoUB,True,1.8290772500040475,337.2501572910114,58,45,116,608,15.217532467532468,1.1502403846153846,8,"[59.25424858398037, 57.72470916699967, 58.61396158399293, 54.821757500001695, 47.950850332999835, 23.950138332991628, 18.502515375002986, 14.874403624999104]"
"Map(IsObject(Car), IsObject(Bicycle), GetAround)",cars,CCE,SelectRandom,True,1.2131091660121456,0.034998167015146464,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Guitar), IsObject(Microphone), GetAround)",festival,CCE,SelectRandom,True,1.1129212919913698,3.356439249997493,207,1,338,1472,13.528524590163935,1.1565137130801688,53,"[0.06832387502072379, 0.07694374999846332, 0.07549887499772012, 0.08915458299452439, 0.053287291986634955, 0.04831404099240899, 0.0467185830057133, 0.046929792006267235, 0.04591891699237749, 0.05209662500419654, 0.05214170800172724, 0.05249633302446455, 0.05213979198015295, 0.06047662501805462, 0.06003766701905988, 0.060035041999071836, 0.06762329197954386, 0.06350837499485351, 0.06277879199478775, 0.060722250025719404, 0.06589029199676588, 0.07144579201121815, 0.07108529200195335, 0.07451641699299216, 0.07196850000764243, 0.0773045830137562, 0.07734770802198909, 0.07788829097989947, 0.07757012499496341, 0.07766920799622312, 0.07799545797752216, 0.07820062499376945, 0.08415462498669513, 0.08400570799130946, 0.08379424997838214, 0.08413237499189563, 0.09073862500372343, 0.087927208020119, 0.08506545799900778, 0.08438370801741257, 0.08905408397549763, 0.031230833992594853, 0.031217999989166856, 0.03151199998683296, 0.031196750001981854, 0.03132404197822325, 0.034411792003083974, 0.03389454202260822, 0.03544195799622685, 0.034695500013185665, 0.03409274999285117, 0.033884249976836145, 0.03512295801192522]"
"Union[IsObject(Face), IsObject(Person)]",festival,CCE,SelectRandom,FAIL,4.712395666982047,15.579138541012071,4541,4,338,1451,13.528524590163935,1.1565137130801688,74,"[3.525335750018712, 0.41128312499495223, 0.4015593339863699, 0.2897632920066826, 0.23741829197388142, 0.24075125000672415, 0.2406804590136744, 0.2355578339775093, 0.23334174999035895, 0.26332666698726825, 0.25217429097392596, 0.25108929100679234, 0.24946241700672545, 0.2842577080009505, 0.29534287497517653, 0.5546163750113919, 0.329758290987229, 0.24519824999151751, 0.24055149999912828, 0.24073841702193022, 0.2558699999935925, 0.26065558299887925, 0.11402129198540933, 0.11404125002445653, 0.11391625000396743, 0.13813400000799447, 0.11526129199774005, 0.1168538749916479, 0.10985908299335279, 0.10997029099962674, 0.1037689580116421, 0.10399358300492167, 0.11263316700933501, 0.11225483298767358, 0.11207358300453052, 0.11304441699758172, 0.11567491697496735, 0.111496083001839, 0.11057341698324308, 0.11019833301543258, 0.1260346669878345, 0.11340324999764562, 0.10912529198685661, 0.10808599999290891, 0.10809033300029114, 0.11007737502222881, 0.15101608299301006, 0.13253087500925176, 0.1231216250162106, 0.11918124998919666, 0.11653775000013411, 0.1163992500223685, 0.12185112500446849, 0.13106316700577736, 0.12556241700076498, 0.14886912499787286, 0.1633664580003824, 0.14705475000664592, 0.1304361670045182, 0.12876024999422953, 0.1287513329880312, 0.12728995899669826, 0.12319487502099946, 0.12721083301585168, 0.13100374999339692, 0.07398679197649471, 0.07674420901457779, 0.08106225001392886, 0.2247947080177255, 0.07306183301261626, 0.07841550000011921, 0.07598408401827328, 0.07390712498454377, 0.07550654199440032]"
"Map(IsObject(Suit), IsObject(Bride), GetLeft)",wedding,CCE,SelectRandom,True,1.506086375011364,0.5574128330044914,209,1,336,1341,9.659511472982976,1.1332020997375327,10,"[0.11959533300250769, 0.1384169580123853, 0.2425287080113776, 0.0011814999743364751, 0.0006695000047329813, 0.0006727500003762543, 0.0006614160083699971, 0.0008243750198744237, 0.0007737079868093133, 0.0007373749976977706]"
"Map(Map(IsObject(Bride), IsObject(Face), GetAbove), IsObject(Suit), GetNotAround)",wedding,CCE,SelectRandom,True,4.309842875023605,0.1350064169964753,72,1,336,1350,9.659511472982976,1.1332020997375327,1,[0.042467292019864544]
"Map(IsObject(Face), IsObject(Glasses), GetContains)",wedding,CCE,SelectRandom,True,1.4939338749973103,2.1094604170066305,97,5,336,1322,9.659511472982976,1.1332020997375327,29,"[0.04862695900374092, 0.03281062500900589, 0.031801083008758724, 0.02599812499829568, 0.01856770901940763, 0.019172332977177575, 0.01935533300274983, 0.02507841700571589, 0.02527066698530689, 0.02521404201979749, 0.02543604199308902, 0.031519499985734, 0.03855604099226184, 0.038548249984160066, 0.03871995798544958, 0.038639332982711494, 0.038680416997522116, 0.04277629099669866, 0.045981125003891066, 0.05264925002120435, 0.05308162499568425, 0.05270983302034438, 0.05790129100205377, 0.05744350000168197, 0.06697937499848194, 0.06357958301668987, 0.06354654199094512, 0.06460854201577604, 0.06811266602016985]"
"Intersection[IsObject(Person), Complement(Map(IsObject(Glasses), IsObject(Person), GetIsContained))]",wedding,CCE,SelectRandom,FAIL,6.475275791977765,14.8139435419871,470,4,336,1328,9.659511472982976,1.1332020997375327,23,"[4.759911542001646, 3.813909958000295, 3.094491374999052, 0.7709063329966739, 0.8130004999984521, 0.3173111250216607, 0.29489941700012423, 0.3041988330078311, 0.05713591701351106, 0.05725258300662972, 0.05705791700165719, 0.057458417024463415, 0.037865874997805804, 0.037128458003280684, 0.03717900000629015, 0.03700574999675155, 0.03709800000069663, 0.040216791996499524, 0.03809575000195764, 0.03780629197717644, 0.03761216698330827, 0.03772066702367738, 0.03815062498324551]"
