GT Program,Benchmark Info,Semantics,Question Selector,Correct?,Initial Synthesis Time,Active Learning Time,Initial Program Space Size,Final Program Space Size,Input Space Size,Question Space Size,Avg. Answer Space Size per Question,Avg. Prediction Set Size,# Rounds,Time Per Round
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",wedding,CCE,SmartLabel,True,2.9650815420318395,0.15350533300079405,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",wedding,CCE,SmartLabel,True,3.4417483338620514,44.76525358296931,2189,1,336,1346,9.659511472982976,1.1332020997375327,6,"[7.84809900005348, 7.443944208091125, 7.010666125221178, 6.924917791038752, 7.6396495420485735, 7.727133000036702]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",wedding,CCE,SmartLabel,True,3.0746691250242293,25.22626041714102,4161,1,336,1345,9.659511472982976,1.1332020997375327,6,"[7.467281624907628, 7.650390000082552, 7.488973416853696, 1.5963123328983784, 0.5255587501451373, 0.3448352920822799]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",wedding,CCE,SmartLabel,True,5.446050625061616,11.456203541951254,213,1,336,1349,9.659511472982976,1.1332020997375327,2,"[7.116334500024095, 4.193862041924149]"
"Union[IsObject(Car), IsObject(Bicycle)]",cars,CCE,SmartLabel,True,2.1761024580337107,151.4097269999329,166,88,116,600,15.217532467532468,1.1502403846153846,16,"[3.2170304998289794, 2.9571850418578833, 3.065062375040725, 2.831631625071168, 3.1839889578986913, 5.476028291974217, 3.556091042002663, 22.766424000030383, 4.794284374918789, 13.635153041919693, 16.970753958215937, 15.861853541107848, 14.676464000018314, 14.276973166968673, 14.062363458098844, 7.471746040973812]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",cars,CCE,SmartLabel,True,2.8783556250855327,10.560291999951005,208,8,116,610,15.217532467532468,1.1502403846153846,6,"[4.102205666946247, 1.3431002078577876, 1.115688499994576, 1.102387041784823, 1.1504301249515265, 0.8500542498659343]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,CCE,SmartLabel,True,3.7620919158216566,31.36082770791836,3636,14,116,606,15.217532467532468,1.1502403846153846,10,"[5.714897583937272, 5.073541457997635, 5.026528666028753, 1.9568784998264164, 1.4553456669673324, 1.7374176669400185, 1.7181210829876363, 2.2753145839087665, 2.540599459083751, 3.501495833043009]"
Complement(IsObject(Car)),cars,CCE,SmartLabel,FAIL,1.9176431249361485,10.456883207894862,101,4,116,613,15.217532467532468,1.1502403846153846,3,"[3.8383112081792206, 3.5397554580122232, 3.0783415830228478]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",cars,CCE,SmartLabel,FAIL,2.899067583028227,11.356363749830052,79,4,116,613,15.217532467532468,1.1502403846153846,3,"[10.194117999868467, 0.6774840420112014, 0.48458354105241597]"
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",cars,CCE,SmartLabel,True,2.0433057080954313,19.505459167063236,2487,1,116,611,15.217532467532468,1.1502403846153846,5,"[5.455138124991208, 6.098406417062506, 5.634796249913052, 2.0245364161673933, 0.21566170803271234]"
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",cars,CCE,SmartLabel,True,3.0422906251624227,0.13317208387888968,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Person), IsObject(Car), GetIsContained)",cars,CCE,SmartLabel,True,2.3356760418973863,11.28078612498939,151,24,116,614,15.217532467532468,1.1502403846153846,2,"[5.2215195840690285, 3.118405583081767]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,CCE,SmartLabel,True,2.5727770829107612,11.961746708024293,1754,1,116,611,15.217532467532468,1.1502403846153846,5,"[4.224185791099444, 3.9136094579007477, 3.180838542059064, 0.3987727090716362, 0.19921012502163649]"
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",cars,CCE,SmartLabel,True,4.471040250035003,14.11865008296445,1623,1,116,613,15.217532467532468,1.1502403846153846,3,"[4.577723457943648, 4.75146483303979, 4.70285562495701]"
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",cars,CCE,SmartLabel,True,2.648026166949421,25.965003832941875,5580,1,116,611,15.217532467532468,1.1502403846153846,5,"[5.64011679100804, 5.2070171248633415, 5.386593166971579, 5.313184957951307, 4.330848667072132]"
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",cars,CCE,SmartLabel,True,1.8857486669439822,4.1457978340331465,205,1,116,615,15.217532467532468,1.1502403846153846,1,[4.072042457992211]
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",cars,CCE,SmartLabel,True,3.518170499941334,15.771660665981472,4688,2,116,605,15.217532467532468,1.1502403846153846,11,"[5.627644082996994, 4.944425290916115, 1.1402602079324424, 0.6542372920084745, 0.4921468331012875, 0.6659428330603987, 0.7688291659578681, 0.5412355831358582, 0.3588242910336703, 0.24638870800845325, 0.25512154097668827]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",cars,CCE,SmartLabel,True,3.460751125123352,11.125255916966125,1711,1,116,614,15.217532467532468,1.1502403846153846,2,"[4.935513166012242, 6.109849917003885]"
"Union[IsObject(Cat), IsObject(Face)]",cats,CCE,SmartLabel,True,0.5264524170197546,7.210430166916922,102,1,510,1057,2.4373232799245996,1.2250816993464053,4,"[2.255375709151849, 1.6815679578576237, 1.664524749852717, 1.6028531671036035]"
"Union[IsObject(Cat), EyesOpen]",cats,CCE,SmartLabel,True,0.5308149170596153,6.965340458089486,102,1,510,1057,2.4373232799245996,1.2250816993464053,4,"[2.0479419159237295, 1.6869582089129835, 1.6357069998048246, 1.5875935000367463]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",cats,CCE,SmartLabel,True,0.5232850830070674,8.766594167100266,99,1,510,1056,2.4373232799245996,1.2250816993464053,5,"[1.849518208997324, 1.7166338749229908, 1.824824667070061, 1.6999573749490082, 1.662766250083223]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",cats,CCE,SmartLabel,True,1.4693167919758707,8.590113332960755,721,1,510,1058,2.4373232799245996,1.2250816993464053,3,"[2.875024750130251, 2.5893214577808976, 3.112078875070438]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,CCE,SmartLabel,TIMEOUT,3.4391162081155926,600.0034015420824,5782,7,338,1507,13.528524590163935,1.1565137130801688,18,"[22.17416537506506, 11.181013000197709, 9.194535500137135, 7.283779458142817, 6.361516208155081, 7.366261540912092, 6.496352292131633, 6.810765125090256, 7.327658792026341, 43.698479500133544, 56.16016570804641, 56.14260087488219, 49.12202775012702, 47.77311183302663, 51.79431437514722, 55.00468699983321, 63.20145025011152, 62.675196666968986]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",festival,CCE,SmartLabel,True,2.3937695829663426,10.587043334031478,40,13,338,1524,13.528524590163935,1.1565137130801688,1,[7.748174167005345]
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",festival,CCE,SmartLabel,True,4.863485542126,20.57387087494135,3622,1,338,1523,13.528524590163935,1.1565137130801688,2,"[10.288500500144437, 10.130440167151392]"
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",wedding,CCE-NoAbs,SmartLabel,True,46.08265104191378,47.23556129192002,1999,1,336,1345,9.659511472982976,1.1332020997375327,7,"[6.948646999895573, 6.777037791907787, 6.712868166854605, 6.127430292079225, 6.022910624975339, 7.152490166015923, 7.306185000110418]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",wedding,CCE-NoAbs,SmartLabel,True,139.65205349982716,14.411394417053089,697,1,336,1348,9.659511472982976,1.1332020997375327,3,"[10.502828042022884, 3.150373874930665, 0.6185014578513801]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,SmartLabel,True,11.430119500029832,342.8077905829996,45,6,336,1236,9.659511472982976,1.1332020997375327,115,"[4.913060584105551, 0.8384189589414746, 2.612290000077337, 0.7870261671487242, 0.7889379998669028, 0.795821915846318, 0.8145382909569889, 0.8514961251057684, 0.8304685840848833, 0.8352254580240697, 0.8494491670280695, 0.8459900000598282, 1.1213654591701925, 1.115121209062636, 1.1353520420379937, 1.1339358750265092, 1.1363494591787457, 1.2130682079587132, 1.300622208043933, 1.2996954577974975, 1.304040958872065, 1.4158277499955148, 1.4355894168838859, 1.4224054170772433, 1.4458340418059379, 1.44207854103297, 1.4455124591477215, 1.4722539589274675, 1.4486281250137836, 1.4470462917815894, 1.446194333024323, 1.4493660831358284, 1.4462289579678327, 1.4504503752104938, 1.4544017079751939, 1.4501741661224514, 1.4576724169310182, 1.4962528329342604, 1.5008984999731183, 1.5834238750394434, 1.5982629170175642, 1.5903712918516248, 1.5993478749878705, 1.6278857910074294, 1.6445348339620978, 1.7571970832068473, 1.9655151669867337, 2.0107386249583215, 2.141803666949272, 2.416527582798153, 2.449054833035916, 2.563205207930878, 2.6559300411026925, 2.658805500017479, 2.767913541989401, 2.7825933748390526, 2.7800333329942077, 2.808360000140965, 2.9313704578671604, 4.031214457936585, 4.036718541989103, 4.057075000135228, 4.054691165918484, 4.06620949995704, 4.068245958071202, 4.120592458173633, 4.209566375007853, 4.285312958061695, 4.277888875221834, 4.4412044999189675, 4.440619915956631, 4.457676958059892, 4.479691792046651, 4.587656167102978, 4.977617207914591, 4.916850917041302, 4.910658917156979, 4.939032459165901, 4.922806833870709, 6.000856249826029, 5.997397749917582, 6.078829708043486, 5.927769291913137, 5.876613875152543, 6.511699459049851, 6.5061569169629365, 6.512551208026707, 6.511522375047207, 6.507982334122062, 5.429675958817825, 5.470706791849807, 5.481751624960452, 6.053913000039756, 6.017999000148848, 6.005700082983822, 6.003022790886462, 5.994203958893195, 4.47965966607444, 4.306964667048305, 4.291543624829501, 4.2902717920951545, 4.268371707992628, 3.7906177500262856, 3.3076435001567006, 2.9676142919342965, 2.8903914170805365, 2.8901939999777824, 2.85269329091534, 2.821266666986048, 2.243026791838929, 2.0065367501229048, 0.7106827090028673, 0.3223463750910014, 0.1715657499153167, 0.04127429099753499]"
"Map(IsObject(Face), IsObject(Face), GetAbove)",wedding,CCE-NoAbs,SmartLabel,True,7.939601250225678,88.3543650410138,471,16,336,1332,9.659511472982976,1.1332020997375327,19,"[7.442767207976431, 6.392101083183661, 4.302572125103325, 4.930180000141263, 4.944704666966572, 4.883375334087759, 4.752319999970496, 4.656492917099968, 4.651790082920343, 4.9359407080337405, 5.107489875052124, 4.788679500110447, 4.812637499999255, 3.422760082874447, 3.351561750052497, 3.8833702080883086, 3.890687874983996, 3.7771917921490967, 2.0489142080768943]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,SmartLabel,True,14.713144457899034,8.435470500029624,47,1,336,1348,9.659511472982976,1.1332020997375327,3,"[6.759592958027497, 1.0774349579587579, 0.41041124984622]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",wedding,CCE-NoAbs,SmartLabel,True,15.732696042163298,1.3358653329778463,6,1,336,1350,9.659511472982976,1.1332020997375327,1,[1.105710041942075]
"Intersection[Smile, EyesOpen]",wedding,CCE-NoAbs,SmartLabel,True,0.9929159169550985,94.30482991598547,10448,11,336,1340,9.659511472982976,1.1332020997375327,12,"[21.470958541845903, 11.038456708891317, 3.5108479170594364, 2.837971792090684, 2.808406624943018, 2.7236881251446903, 2.664318540832028, 2.3826225828379393, 2.289927083067596, 12.119809750001878, 12.754388000117615, 15.773232582956553]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",wedding,CCE-NoAbs,SmartLabel,True,432.5032156249508,13.580780999967828,619,1,336,1347,9.659511472982976,1.1332020997375327,4,"[11.802923541050404, 0.7275249999947846, 0.5393514579627663, 0.3485973330680281]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",wedding,CCE-NoAbs,SmartLabel,True,8.256795041961595,0.18207841599360108,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",wedding,CCE-NoAbs,SmartLabel,True,152.1462856249418,19.669212042121217,244,1,336,1349,9.659511472982976,1.1332020997375327,2,"[9.639597249915823, 9.912093791877851]"
"Intersection[IsObject(Face), Complement(Smile)]",wedding,CCE-NoAbs,SmartLabel,True,2.542590333847329,10.248829333111644,5159,1,336,1349,9.659511472982976,1.1332020997375327,2,"[9.778078165836632, 0.37407291610725224]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",wedding,CCE-NoAbs,SmartLabel,True,86.3708988330327,32.64141791686416,4100,1,336,1348,9.659511472982976,1.1332020997375327,4,"[7.493643666151911, 7.638453583000228, 6.959334624931216, 10.414647666038945]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",wedding,CCE-NoAbs,SmartLabel,True,36.480757291894406,0.187596500152722,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",wedding,CCE-NoAbs,SmartLabel,True,4.44212104100734,40.79031129204668,2189,1,336,1346,9.659511472982976,1.1332020997375327,6,"[7.566041957819834, 6.83825970813632, 6.338677584193647, 6.158412707969546, 6.756395916920155, 6.9644402919802815]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",wedding,CCE-NoAbs,SmartLabel,True,3.0475118330214173,23.802911499980837,4161,1,336,1345,9.659511472982976,1.1332020997375327,6,"[6.6738467500545084, 7.211827290942892, 7.320839375024661, 1.5780462501570582, 0.5226696659810841, 0.34231625008396804]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",wedding,CCE-NoAbs,SmartLabel,True,103.56000145804137,11.800591082777828,213,1,336,1349,9.659511472982976,1.1332020997375327,2,"[7.456179917091504, 4.19936770806089]"
"Union[IsObject(Car), IsObject(Bicycle)]",cars,CCE-NoAbs,SmartLabel,True,8.691463250201195,149.8172850420233,166,88,116,600,15.217532467532468,1.1502403846153846,16,"[3.2071322919800878, 2.922567875124514, 3.0191435830201954, 2.7924264171160758, 3.1240037919487804, 5.437340166885406, 3.5209987501148134, 22.520530208945274, 4.722279415931553, 13.50565145816654, 16.74761133408174, 15.734161666128784, 14.55728679196909, 14.15916791697964, 13.885077707935125, 7.390127042075619]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",cars,CCE-NoAbs,SmartLabel,True,84.9574082090985,10.86323095811531,208,8,116,610,15.217532467532468,1.1502403846153846,6,"[4.416209124960005, 1.3645652919076383, 1.1484581660479307, 1.0976231249514967, 1.1043786250520498, 0.8400128330104053]"
"Map(IsObject(Car), IsObject(Face), GetContains)",cars,CCE-NoAbs,SmartLabel,True,75.98220379208215,31.52933245897293,3636,14,116,606,15.217532467532468,1.1502403846153846,10,"[7.232927833916619, 4.494280624901876, 4.4332063749898225, 1.9246934170369059, 1.439778917003423, 1.7021456251386553, 1.7127037500031292, 2.2461748749483377, 2.510697541059926, 3.4748656251467764]"
Complement(IsObject(Car)),cars,CCE-NoAbs,SmartLabel,FAIL,2.5449229581281543,10.331003834027797,101,4,116,613,15.217532467532468,1.1502403846153846,3,"[3.7912019579671323, 3.516943624941632, 3.0223860000260174]"
"Complement(Union[IsObject(Car), IsObject(Bicycle)])",cars,CCE-NoAbs,SmartLabel,FAIL,27.570535666076466,11.524092250037938,79,4,116,613,15.217532467532468,1.1502403846153846,3,"[10.371842416934669, 0.6726154580246657, 0.47942012501880527]"
"Map(IsObject(Car), Union[IsObject(Person), IsObject(Bicycle)], GetContains)",cars,CCE-NoAbs,SmartLabel,True,2.590131709119305,22.097651625052094,2487,1,116,611,15.217532467532468,1.1502403846153846,5,"[8.30319858319126, 6.0512371668592095, 5.466483499854803, 1.9918879161123186, 0.21328983386047184]"
"Intersection[EyesOpen, Complement(Map(IsObject(Car), EyesOpen, GetContains))]",cars,CCE-NoAbs,SmartLabel,True,91.94884891691618,0.13404925004579127,1,1,116,616,15.217532467532468,1.1502403846153846,0,[]
"Map(IsObject(Person), IsObject(Car), GetIsContained)",cars,CCE-NoAbs,SmartLabel,True,6.795165040995926,11.246647375170141,151,24,116,614,15.217532467532468,1.1502403846153846,2,"[5.34698212496005, 2.9982956659514457]"
"Map(Map(IsObject(Helmet), IsObject(Person), GetBelow), IsObject(Bicycle), GetBelow)",cars,CCE-NoAbs,SmartLabel,True,8.999817041913047,12.577981832902879,1754,1,116,611,15.217532467532468,1.1502403846153846,5,"[4.302099207881838, 4.22065683407709, 3.4149324169848114, 0.39566350006498396, 0.19819154194556177]"
"Intersection[IsObject(Bicycle), Complement(Map(IsObject(Person), IsObject(Bicycle), GetBelow))]",cars,CCE-NoAbs,SmartLabel,True,70.03231829195283,15.757326417136937,1623,1,116,613,15.217532467532468,1.1502403846153846,3,"[6.01412708312273, 4.7665938751306385, 4.895114458864555]"
"Intersection[IsObject(Bicycle), Complement(Map(EyesOpen, IsObject(Bicycle), GetBelow))]",cars,CCE-NoAbs,SmartLabel,True,8.67603037506342,37.89889679197222,5580,1,116,611,15.217532467532468,1.1502403846153846,5,"[15.527492082910612, 6.113830375019461, 5.814708249876276, 5.8060238340403885, 4.547008875058964]"
"Union[IsObject(Bicycle), IsObject(Car), IsObject(Person)]",cars,CCE-NoAbs,SmartLabel,True,4.896075583063066,4.265102667035535,205,1,116,615,15.217532467532468,1.1502403846153846,1,[4.216160584008321]
"Map(IsObject(Bicycle), Union[Smile, EyesOpen], GetAbove)",cars,CCE-NoAbs,SmartLabel,True,143.47729054186493,17.49535954114981,4688,2,116,605,15.217532467532468,1.1502403846153846,11,"[7.3357626660726964, 5.042264875024557, 1.1281541669741273, 0.6426147501915693, 0.4810122922062874, 0.6559852499049157, 0.7609463750850409, 0.530718042049557, 0.3512084998656064, 0.24111470789648592, 0.24999858415685594]"
"Intersection[IsObject(Face), Complement(Map(IsObject(Bicycle), IsObject(Face), GetAbove))]",cars,CCE-NoAbs,SmartLabel,True,404.8378843329847,11.09853379195556,1711,1,116,614,15.217532467532468,1.1502403846153846,2,"[4.822291500167921, 6.198848749976605]"
"Union[IsObject(Cat), IsObject(Face)]",cats,CCE-NoAbs,SmartLabel,True,0.39855341683141887,7.126452208030969,102,1,510,1057,2.4373232799245996,1.2250816993464053,4,"[2.2360733749810606, 1.6650769170373678, 1.6327782499138266, 1.5862542090471834]"
"Union[IsObject(Cat), EyesOpen]",cats,CCE-NoAbs,SmartLabel,True,0.427243750076741,6.939866082975641,102,1,510,1057,2.4373232799245996,1.2250816993464053,4,"[2.0368572080042213, 1.670522167114541, 1.652545457938686, 1.5728064170107245]"
"Intersection[IsObject(Cat), Complement(Map(IsObject(Cat), IsObject(Cat), GetBelow))]",cats,CCE-NoAbs,SmartLabel,True,0.40790858305990696,8.647238249890506,99,1,510,1056,2.4373232799245996,1.2250816993464053,5,"[1.8380829580128193, 1.7110029170289636, 1.806002709083259, 1.6497162079904228, 1.629277833038941]"
"Intersection[Map(IsObject(Cat), IsObject(Cat), GetRight), Map(IsObject(Cat), IsObject(Cat), GetLeft)]",cats,CCE-NoAbs,SmartLabel,True,65.38337262487039,12.402527750004083,721,1,510,1058,2.4373232799245996,1.2250816993464053,3,"[4.5540029590483755, 3.999278417089954, 3.8356349170207977]"
"Map(IsObject(Guitar), IsObject(Face), GetAbove)",festival,CCE-NoAbs,SmartLabel,TIMEOUT,3.386822999920696,600.0037059169263,5782,7,338,1507,13.528524590163935,1.1565137130801688,18,"[21.04060870804824, 24.322010041913018, 10.788394832983613, 7.187869832850993, 6.295288792112842, 7.31162158283405, 6.456087582977489, 6.751310583902523, 7.23121854220517, 43.607411624863744, 56.11836824985221, 56.039243374951184, 48.97403633315116, 47.64907062519342, 51.53177162492648, 54.66545170801692, 62.85103612486273, 62.39096329198219]"
"Union[IsObject(Guitar), Map(IsObject(Guitar), IsObject(Face), GetAbove)]",festival,CCE-NoAbs,SmartLabel,True,25.449620665982366,10.650872790953144,40,13,338,1524,13.528524590163935,1.1565137130801688,1,[7.845250958111137]
"Intersection[IsObject(Face), Complement(Map(IsObject(Guitar), IsObject(Face), GetAbove))]",festival,CCE-NoAbs,SmartLabel,True,97.19891616608948,24.01614004187286,3622,1,338,1523,13.528524590163935,1.1565137130801688,2,"[13.597567667020485, 10.259807249996811]"
"Map(Union[IsObject(Glasses), Smile, EyesOpen], IsObject(Person), GetBelow)",wedding,CCE,SmartLabelNoUB,True,2.786119499942288,528.2542581660673,1999,1,336,1345,9.659511472982976,1.1332020997375327,7,"[71.2009048750624, 74.93726162496023, 84.14211833407171, 78.9400040411856, 75.12776845810004, 72.87887529097497, 70.82750808307901]"
"Union[Map(IsObject(Bride), IsObject(Face), GetRight), Map(IsObject(Bride), IsObject(Face), GetLeft)]",wedding,CCE,SmartLabelNoUB,True,4.651911749970168,159.7947204587981,697,1,336,1348,9.659511472982976,1.1332020997375327,3,"[128.7137919170782, 24.01912199985236, 6.933613250032067]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetAbove)]",wedding,CCE,SmartLabelNoUB,TIMEOUT,2.2196951247751713,600.0024306660052,45,7,336,1284,9.659511472982976,1.1332020997375327,67,"[63.77173554082401, 10.545865792082623, 8.460351249901578, 8.490419124951586, 8.477670249994844, 8.475208667106926, 8.491158707998693, 8.476484791142866, 8.392921833088621, 8.38473895797506, 8.400126749882475, 8.370510667096823, 8.381426834035665, 8.401782457949594, 8.397807165980339, 8.370094832964242, 8.362477584043518, 8.433027958031744, 8.31577616580762, 8.297655042028055, 8.32403895794414, 8.29549662489444, 8.27814691606909, 8.25062254210934, 8.293780292151496, 8.251642999937758, 8.245681749889627, 8.203368791146204, 8.292429583147168, 8.234444875037298, 8.20796866598539, 8.207959791878238, 8.222571792080998, 8.212139416951686, 8.208051375113428, 8.206060624914244, 8.207041916204616, 8.169886040966958, 8.106246332870796, 8.117763957940042, 8.14282412501052, 8.079613999929279, 8.065274959197268, 8.074716915842146, 8.061905374983326, 8.048616165993735, 8.02967904182151, 7.873342750128359, 7.601970541989431, 7.591921291081235, 7.625710624968633, 7.616066625108942, 7.47864874987863, 7.455773582914844, 7.480096916900948, 7.408842874923721, 7.3611934159416705, 7.358371583977714, 7.22583045810461, 7.157542875036597, 7.146594542078674, 7.137511458015069, 7.140502542024478, 7.160939541878179, 7.129275582963601, 7.119526416994631, 6.76947324979119]"
"Map(IsObject(Face), IsObject(Face), GetAbove)",wedding,CCE,SmartLabelNoUB,TIMEOUT,4.719151332974434,600.0061514170375,471,7,336,1340,9.659511472982976,1.1332020997375327,11,"[95.47346466616727, 85.76938591711223, 53.24539591721259, 48.89593437500298, 47.06867883307859, 44.80945312511176, 44.832001708913594, 43.48357870802283, 43.57140320818871, 41.50742312497459, 41.203592458041385]"
"Intersection[Complement(Smile), Map(IsObject(Face), IsObject(Face), GetAbove)]",wedding,CCE,SmartLabelNoUB,True,2.662695874925703,94.801902375184,47,1,336,1348,9.659511472982976,1.1332020997375327,3,"[80.24430295778438, 10.738339124945924, 3.6407205830328166]"
"Intersection[Map(IsObject(Face), IsObject(Face), GetRight), Map(IsObject(Face), IsObject(Face), GetLeft)]",wedding,CCE,SmartLabelNoUB,True,2.9635821669362485,13.130044541088864,6,1,336,1350,9.659511472982976,1.1332020997375327,1,[12.89091012487188]
"Intersection[Smile, EyesOpen]",wedding,CCE,SmartLabelNoUB,True,3.249887750018388,465.83087612502277,10448,11,336,1340,9.659511472982976,1.1332020997375327,12,"[95.15589525015093, 110.4959364158567, 43.287277208874, 36.10855700005777, 33.16782454191707, 29.160597375128418, 25.78453475004062, 19.196774165844545, 18.972398208919913, 17.631400166079402, 17.587976958137006, 17.3401859998703]"
"Intersection[IsObject(Face), Complement(Intersection[Smile, EyesOpen])]",wedding,CCE,SmartLabelNoUB,True,4.484840708086267,132.56424025003798,619,1,336,1347,9.659511472982976,1.1332020997375327,4,"[116.47486629104242, 7.774929250124842, 4.987174584064633, 3.162786958971992]"
"Intersection[Smile, EyesOpen, Complement(MouthOpen)]",wedding,CCE,SmartLabelNoUB,True,3.9989239999558777,0.19945862493477762,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[Map(IsObject(Bride), IsObject(Face), GetAbove), Map(IsObject(Suit), IsObject(Face), GetAbove)]",wedding,CCE,SmartLabelNoUB,True,5.047716458095238,219.02710758289322,244,1,336,1349,9.659511472982976,1.1332020997375327,2,"[115.64819358289242, 103.22481754189357]"
"Intersection[IsObject(Face), Complement(Smile)]",wedding,CCE,SmartLabelNoUB,True,2.695650708163157,93.66520395805128,5159,1,336,1349,9.659511472982976,1.1332020997375327,2,"[90.16699704201892, 3.402860915986821]"
"Union[IsObject(Glasses), Intersection[Smile, EyesOpen]]",wedding,CCE,SmartLabelNoUB,True,5.811857250053436,347.0840820418671,4100,1,336,1348,9.659511472982976,1.1332020997375327,4,"[90.66010304214433, 91.6994912920054, 83.48514583311044, 81.0769632498268]"
"Map(Map(IsObject(Face), IsObject(Face), GetRight), IsObject(Face), GetRight)",wedding,CCE,SmartLabelNoUB,True,2.937890874920413,0.18420554092153907,1,1,336,1351,9.659511472982976,1.1332020997375327,0,[]
"Union[EyesOpen, Intersection[IsObject(Face), Complement(MouthOpen)]]",wedding,CCE,SmartLabelNoUB,True,3.510663916124031,467.6538056670688,2189,1,336,1346,9.659511472982976,1.1332020997375327,6,"[85.325899124844, 79.73743370804004, 75.9980910839513, 72.5854927089531, 74.02137470804155, 79.8023382499814]"
"Union[Smile, Map(Smile, IsObject(Face), GetRight)]",wedding,CCE,SmartLabelNoUB,True,3.09623874980025,292.44972837506793,4161,1,336,1345,9.659511472982976,1.1332020997375327,6,"[82.69322070805356, 85.25323774991557, 95.79094924987294, 19.81143462494947, 5.537265249993652, 3.2096010830719024]"
"Union[IsObject(Bride), Map(IsObject(Bride), IsObject(Face), GetLeft), Map(IsObject(Bride), IsObject(Face), GetRight)]",wedding,CCE,SmartLabelNoUB,True,5.492117499932647,125.68077300000004,213,1,336,1349,9.659511472982976,1.1332020997375327,2,"[77.19347299984656, 48.319050500169396]"
"Union[IsObject(Car), IsObject(Bicycle)]",cars,CCE,SmartLabelNoUB,True,2.198182457825169,459.790261792019,166,88,116,600,15.217532467532468,1.1502403846153846,16,"[49.26800608402118, 45.85701766703278, 43.83856000006199, 43.78389554191381, 44.435991500038654, 39.10920774983242, 37.25265925005078, 27.096795208053663, 25.44433775008656, 17.90803504199721, 15.706498750019819, 14.72137508308515, 13.55922962515615, 13.169242166914046, 12.905476416926831, 13.161119875032455]"
"Map(Intersection[Smile, EyesOpen], IsObject(Car), GetIsContained)",cars,CCE,SmartLabelNoUB,True,2.908701082924381,118.23887512506917,208,8,116,610,15.217532467532468,1.1502403846153846,6,"[56.8069337089546, 17.515487875090912, 11.903103166026995, 11.165160208009183, 11.068199625005946, 8.896539666922763]"
